TIMESTAMP,TA_F,P_F,PPFD_IN,LE_F_MDS,NEE_VUT_REF,GPP_DT_VUT_REF
20101125,-2.702,0,167.8604167,0.367529,0.07999,1.16195
20101126,-3.85,0,17.43333333,0.772344,0.770333,0.438211
20101127,-3,0.1,74.40416667,0.615822,0.189331,0.85494
20101128,-2.64,0.5,169.3083333,-0.669099,0.666242,1.26177
20101129,-0.447,1.8,128.61875,2.47179,0.394763,1.27363
20101130,-1.143,3.1,102.55625,0.208589,0.142151,1.27731
20101201,3.206,0.4,76.0875,-0.288932,-0.140554,1.28737
20101202,4.164,15.7,27.79375,5.85978,0.53396,0.653243
20101203,1.469,7.5,46.58333333,-0.387991,0.173422,1.04817
20101204,3.477,14.9,52.20625,0.49738,0.250429,0.982539
20101205,-1.085,0,40.82083333,1.85362,0.202212,0.697469
20101206,-3.399,0,32.36875,-0.642987,0.549226,0.431415
20101207,-4.633,0,85.23958333,-0.339548,0.151867,0.562987
20101208,-7.785,0,72.14791667,-1.32007,0.0793752,0.279599
20101209,-9.349,0.1,151.2666667,-0.391632,0.748449,0.133585
20101210,-10.828,0,158.4125,0.729987,0.610998,0.0460894
20101211,-5.552,0,40.56666667,-0.379526,0.601771,0.227186
20101212,-1.348,2.7,59.8375,-0.164038,0.700034,0.586089
20101213,7.338,38.4,19.57291667,-5.94384,0.818764,0.362231
20101214,3.228,0.4,67.76666667,-0.283339,-0.237049,0.707866
20101215,-7.829,0,37.69583333,0.0242634,0.548401,0.311008
20101216,-11.053,0,139.3291667,0.497859,0.497672,0.366129
20101217,-8.136,0.2,132.3645833,1.1195,0.466902,0.243378
20101218,-8.439,0,137.8833333,0.295732,0.30486,0.390135
20101219,-6.085,0.8,153.025,-0.584746,0.313773,0.487849
20101220,-5.434,0,41.975,-0.879992,0.128485,0.332845
20101221,0.782,2.6,49.19166667,-0.685499,0.083326,0.355597
20101222,0.176,0.1,32.39583333,-0.311704,0.395997,0.300279
20101223,-1.143,1.1,85.39375,-0.855869,0.214516,0.41954
20101224,-4.409,0,158.31875,0.0209713,-0.217386,0.477741
20101225,-7.987,0,149.0979167,0.332262,-0.889909,0.472726
20101226,-8.649,0,55.61875,-0.572583,-1.18146,0.379499
20101227,-3.974,0,20.46875,-0.464585,0.280909,0.20732
20101228,-7.962,0,163.7229167,0.717577,0.33141,0.487531
20101229,-6.085,0,139.4125,2.27188,0.313952,0.437752
20101230,-4.166,0.3,75.48125,-0.239567,0.126101,0.420542
20101231,0.997,0.1,74.3625,0.496474,0.00192387,0.362543
20110101,4.317,0.1,65.18125,0.396456,-0.281388,0.23904
20110102,2.956,0.4,32.75625,-0.281396,-0.194916,0.128184
20110103,-3.908,0,173.9604167,1.19765,0.319062,0.539836
20110104,-5.853,0,154.4395833,1.87906,0.395113,0.493575
20110105,-6.455,0,165.5541667,3.78936,0.454749,0.523489
20110106,-8.719,0,167.6645833,1.06508,0.465998,0.508825
20110107,-9.028,0,103.2520833,-0.105773,0.588508,0.377105
20110108,-3.843,0,46.63541667,-0.230761,0.685869,0.191521
20110109,-3.446,2.3,159.9520833,0.280877,0.652618,0.495384
20110110,-3.97,0.4,165.9916667,0.327167,0.640903,0.510321
20110111,-5.49,0,153.0416667,0.116823,0.626792,0.477498
20110112,-4.023,0,16.63541667,-0.64823,0.616255,0.0687417
20110113,-2.245,0,130.0895833,-1.15487,0.671878,0.418483
20110114,-6.892,0,125.9125,0.279635,0.685552,0.412956
20110115,-10.537,0,171.8166667,-0.455461,0.774666,0.502946
20110116,-9.746,0,117.775,0.225553,0.846738,0.455947
20110117,-13.567,0,193.6979167,1.20978,0.748745,0.56799
20110118,-12.362,0,45.26666667,-0.368142,0.881587,0.204449
20110119,-3.155,1.3,103.16875,-0.498538,0.878055,0.347113
20110120,-9.402,0,189.6166667,-0.267758,0.722891,0.540828
20110121,-10.296,0,41.84375,-0.483371,0.796638,0.168142
20110122,-12.563,0,196.4291667,-1.72598,0.689381,0.61166
20110123,-16.774,0,152.19375,-0.127382,0.714323,0.513647
20110124,-21.118,0,205.675,0.14242,0.593724,0.620572
20110125,-18.14,0,45.68333333,-0.2285,0.673742,0.22752
20110126,-12.033,0,71.325,0.117442,0.649262,0.0979091
20110127,-7.07,0,58.89791667,-1.24819,0.710954,0.0023608
20110128,-7.142,0.2,209.71875,-0.388654,0.618176,0.0255595
20110129,-5.706,0,131.8270833,-0.0849262,0.625773,0.13223
20110130,-8.131,0,107.4854167,0.0508782,0.612913,0.315545
20110131,-13.574,0,239.5375,0.364189,0.615808,0.650791
20110201,-13.38,0,80.40625,-0.560761,0.617511,0.212215
20110202,-13.136,0,28.675,-1.74689,0.681847,0.0475969
20110203,-9.572,0,241.8208333,0.994284,0.627432,0.0934859
20110204,-9.154,0,211.61875,-0.595798,0.643013,0
20110205,-4.995,0.1,256.2479167,1.98999,0.711559,0
20110206,-1.466,0.4,135.0604167,-4.72772,0.653535,0
20110207,-2.335,0.1,183.2541667,-1.04092,0.893523,0
20110208,-2.459,0.3,62.0375,-1.4963,0.837696,0
20110209,-11.071,0,247.90625,-0.981767,0.762052,0
20110210,-10.008,0,218.25625,-0.863967,0.706837,0
20110211,-11.419,0,276.15625,-0.870357,0.775854,0
20110212,-7.789,0,138.425,-3.81717,0.617848,0
20110213,-7.065,0,216.4833333,-2.83004,0.563041,0
20110214,-2.326,1.9,88.175,-0.748541,0.703319,0
20110215,-10.44,0,296.8458333,1.91836,0.748103,0
20110216,-7.474,0.6,209.4958333,2.59004,0.590653,0
20110217,1.384,0.4,273.03125,3.87044,0.6668,0
20110218,-2.753,1.6,39.66875,1.15588,0.474972,0
20110219,-4.834,0.1,255.3541667,1.90155,0.384071,0
20110220,-4.279,0,258.0104167,1.69792,0.521459,0
20110221,-4.488,0,272.75,2.01226,0.490844,0
20110222,-3.681,0,326.18125,2.89977,0.540052,0
20110223,0.208,0,337.14375,3.58847,0.546984,0
20110224,0.766,0,329.5479167,2.43997,0.542495,0
20110225,-1.53,0,57.99791667,-0.478022,0.38459,0
20110226,-9.577,0,315.6291667,1.04715,0.260812,0
20110227,-11.216,0,313.3583333,1.94754,0.359809,0
20110228,-3.012,0,36.12916667,-1.82277,0.079261,0
20110301,-4.625,0,369.5895833,1.40333,0.427908,0
20110302,-3.807,2.1,174.4958333,0.350796,0.208927,0
20110303,-12.802,0,381.19375,3.15982,0.333453,0
20110304,-6.832,0,359.8958333,4.53889,0.191197,0
20110305,6.705,2.3,46.93125,-2.90362,-0.0192738,0
20110306,4.376,21.4,89.16666667,-3.30852,-0.170427,0.00581305
20110307,3.155,23.8,76.14583333,-1.56292,-0.151283,0.016227
20110308,1.214,1.7,499.5041667,1.01018,-0.45095,0.0978941
20110309,1.141,0,462.1125,2.89164,-1.16957,0.12808
20110310,1.396,0.66,129.6625,-0.0222838,-1.60146,0.0747439
20110311,3.972,12.621,81.01041667,-4.12214,-1.23949,0.0631705
20110312,4.399,0.9,136.4395833,-4.45877,0.0440165,0.0997943
20110313,2.99,0,248.7666667,-1.36764,0.0168373,0.185852
20110314,-1.605,0,380.66875,2.41846,0.215482,0.305176
20110315,-0.856,0,445.2229167,3.55191,-0.129276,0.367085
20110316,-0.279,7.4,121.3416667,0.509781,-0.840779,0.148144
20110317,5.025,0.1,410.9958333,2.54957,-1.04122,0.412434
20110318,4.856,3.8,313.6395833,1.0557,-0.445757,0.364289
20110319,-0.666,0,462.5125,4.10701,0.174566,0.540249
20110320,-0.698,0,472.9791667,4.54105,0.00634709,0.587685
20110321,-1.443,0,196.81875,1.31371,0.123888,0.339837
20110322,-0.398,5.6,169.2541667,1.15616,0.0724603,0.368344
20110323,-1.413,0.1,215.1458333,0.66096,-0.0456055,0.411203
20110324,-2.735,0.3,286.4833333,2.79437,0.0511859,0.686905
20110325,-2.558,0,397.0479167,4.54988,-0.0223213,0.748647
20110326,-3.708,0,496.9895833,4.33847,-0.0158818,0.848436
20110327,-3.81,0,512.25625,4.87519,-0.175171,0.907249
20110328,-2.078,0,472.4458333,3.80315,-0.383544,0.898111
20110329,1.689,0,520.6270833,4.58843,-0.539931,0.997569
20110330,2.533,0,414.3854167,4.1707,-0.194243,0.912601
20110331,3.438,0,428.0583333,4.25418,-0.678574,0.96853
20110401,-0.053,0,44.2875,0.513755,0.871566,0.141581
20110402,1.924,7.2,343.5104167,3.00537,0.292067,0.945325
20110403,4.448,0,551.2708333,10.2342,-0.318694,1.27133
20110404,0.991,5.5,207.7354167,3.53204,0.220607,0.663541
20110405,2.515,10.1,71.29583333,1.253,0.793318,0.271883
20110406,1.175,0,525.9916667,10.5143,-0.939328,1.36284
20110407,1.459,0,574.31875,9.51853,-0.414944,1.39047
20110408,3.075,0,573.6208333,9.25512,-0.565322,1.21254
20110409,6.266,0,517.3604167,10.0611,-0.554161,1.67558
20110410,8.04,0,524.95625,12.4529,-1.25762,2.92124
20110411,7.88,1.7,111.65625,-2.51229,-0.413195,2.24063
20110412,10.107,0.1,580.9541667,22.2336,-2.17675,5.06676
20110413,3.067,14.3,116.83125,1.457,-0.87678,2.63005
20110414,5.219,4.1,517.525,15.3759,-3.04335,4.87243
20110415,-0.661,0,606.60625,13.1869,-1.55221,5.00971
20110416,0.818,0,420.5041667,5.91576,-0.890686,3.76779
20110417,5.578,21.2,195.2958333,-2.2823,-0.882675,1.83148
20110418,5.119,0,479.0375,15.6431,-3.03905,3.12177
20110419,5.921,0,565.7583333,22.4102,-3.19099,2.95361
20110420,0.231,5.8,70.64791667,0.116998,0.32125,0.380455
20110421,2.094,3.1,320.0208333,2.05972,-1.73572,1.43685
20110422,6.094,0,597.475,29.4545,-3.352,2.40621
20110423,2.464,5,202.5395833,2.0467,-0.572267,1.10885
20110424,8.534,0.1,408.0104167,17.8796,-2.92598,3.58868
20110425,9.922,0,589.8520833,36.693,-3.79629,5.61632
20110426,8.919,13.7,128.1791667,4.08346,0.324826,2.66216
20110427,7.882,1.9,142.1791667,2.53918,-0.162608,3.5898
20110428,12.258,1.5,219.4958333,-2.95288,-0.397859,4.29637
20110429,15.162,0,584.9583333,57.624,-2.63128,6.88881
20110430,9.155,0.4,495.5541667,26.2579,-4.53916,7.00078
20110501,9.632,0,678.6125,37.4841,-3.90355,7.7401
20110502,11.215,0,635.8333333,41.3478,-4.55408,7.50132
20110503,11.869,0,330.9291667,27.1166,-3.82381,4.34038
20110504,7.931,12.8,62.93333333,2.83368,1.93063,0.580032
20110505,6.293,6.3,145.2395833,10.4055,0.234735,0.595178
20110506,8.997,0,430.1645833,42.8383,-4.98252,1.91713
20110507,11.127,3.6,482.4375,31.4379,-4.30338,3.26357
20110508,11.428,0.1,665.0395833,47.5514,-5.18843,7.59434
20110509,10.75,0.3,332.91875,23.3133,-2.71808,6.52113
20110510,7.539,6.8,213.7291667,13.3867,-1.52977,6.17265
20110511,9.953,0,313.9354167,26.9034,-3.36227,8.20915
20110512,11.042,0,517.1916667,46.0703,-4.67958,9.49524
20110513,12.817,0,659.80625,43.1427,-5.5354,10.6389
20110514,10.068,12,107.9854167,6.03605,1.21065,4.65751
20110515,8.084,33.1,115.9770833,8.53071,1.32097,4.71259
20110516,5.401,3,124.1833333,7.06673,0.866858,4.91953
20110517,5.879,3.7,161.1104167,7.15644,-0.743584,5.45855
20110518,12.436,1.1,256.6604167,20.179,-2.28008,7.08709
20110519,14.644,0.3,207.7166667,23.1765,-0.803322,6.0256
20110520,14.42,1.5,165.9104167,8.51511,-0.0954347,5.29234
20110521,12.085,1.4,208.1041667,30.0382,-0.925903,6.02632
20110522,9.878,0,510.5291667,39.0258,-3.16273,10.9206
20110523,7.797,1.5,105.425,8.8398,1.41925,3.50687
20110524,14.746,2.5,204.69375,19.8745,0.015566,5.5814
20110525,16.856,0,650.2833333,55.4532,-3.48718,13.5914
20110526,15.905,0.7,623.8229167,39.5591,-3.68615,12.7383
20110527,15.797,5.5,418.9291667,49.0658,-2.37292,9.86348
20110528,12.496,0.2,173.3645833,34.3148,-0.084474,4.48497
20110529,17.528,3.1,298.925,43.1854,-2.15595,7.17953
20110530,18.804,0.1,630.8583333,66.0626,-4.15613,9.63902
20110531,18.306,0,701.76875,65.1016,-2.62354,10.1482
20110601,17.363,14.7,348.6104167,49.5888,-3.24186,7.90265
20110602,13.657,0.1,259.9270833,77.9732,-2.28274,6.704
20110603,11.426,0,479.4604167,81.2771,-4.62862,9.1988
20110604,12.722,0,624.85,60.8813,-3.72224,8.82808
20110605,15.058,0,664.1541667,57.4513,-2.92587,7.58049
20110606,17.957,0,703.8270833,74.1114,-2.54208,7.53482
20110607,18.11,0,544.8895833,54.7953,-2.45984,8.58578
20110608,20.09,4.9,565.2979167,83.2061,-3.16464,10.1747
20110609,20.026,9,538.7958333,100.347,-0.827427,10.0182
20110610,17.289,0,700.20625,146.488,-1.86992,12.9975
20110611,15.154,0,604.2375,72.8731,-3.35624,11.109
20110612,9.928,17.6,122.5083333,19.4292,2.21388,5.50601
20110613,10.833,2.6,270.3208333,49.1288,-0.641557,9.32621
20110614,12.664,0,179.9958333,56.1869,-1.00151,8.58518
20110615,17.176,0,585.68125,101.74,-3.20581,15.3113
20110616,18.082,1,690.1291667,101.806,-2.74934,14.858
20110617,18.973,1.5,688.0354167,88.3122,-3.60846,13.8864
20110618,16.304,7.8,160.9833333,31.2401,0.556519,6.4112
20110619,15.654,0.1,706.9333333,92.2018,-4.58991,12.4569
20110620,18.378,0,671.4916667,88.6696,-4.87234,11.0047
20110621,20.382,0,669.18125,91.1548,-3.71891,9.97734
20110622,18.391,0,686.26875,65.7474,-1.93169,9.78829
20110623,16.846,0,472.6916667,73.6873,-3.19879,10.7411
20110624,14.288,0.7,254.6625,55.9164,-1.92798,9.23767
20110625,12.045,20.5,114.7291667,3.66346,2.94503,5.18902
20110626,16.387,0.8,412.3395833,63.7382,-3.62141,11.3185
20110627,21.717,0,724.9958333,103.534,-1.17945,13.2816
20110628,20.74,0,504.975,78.4046,-3.31271,12.325
20110629,17.992,0,174.8270833,23.8499,0.641529,7.63872
20110630,17.832,0.1,472.2166667,75.9907,-4.3936,12.5797
20110701,18.449,0,451.35625,65.7051,-2.50114,12.6129
20110702,20.209,0,588.5833333,81.0101,-3.12896,13.6507
20110703,18.041,0.3,228.6833333,28.0526,-1.39964,9.99837
20110704,20.392,0.7,356.575,47.7211,-0.497814,11.9044
20110705,22.704,0.4,680.5458333,90.1823,-2.62252,15.4968
20110706,20.957,8.4,635.3895833,99.4604,-2.75929,15.3369
20110707,20.408,0.1,621.9833333,95.6259,-2.32571,15.1645
20110708,19.286,0,651.7375,96.0717,-2.19228,14.1791
20110709,19.75,0.2,568.1895833,86.4467,0.0187137,12.2624
20110710,22.289,0,739.6145833,113.106,-1.83723,11.5555
20110711,24.23,0.1,608.7604167,95.913,-1.24069,9.86927
20110712,23.996,18.3,545.7083333,105.609,-0.941752,10.0239
20110713,20.383,0,554.5645833,112.561,-2.83007,11.1741
20110714,18.561,0,666.2166667,94.2208,-1.68478,11.2442
20110715,20.599,0,669.6583333,93.7581,-1.48112,10.5016
20110716,24.158,0,703.7229167,109.005,-0.650165,10.0253
20110717,24.791,0,617.39375,101.663,-0.464472,8.80568
20110718,24.361,0,525.6708333,97.0861,-3.96639,9.7943
20110719,23.185,0,634.1,107.443,-2.26292,11.9881
20110720,21.597,0,595.075,96.6472,-2.05813,11.7567
20110721,25.841,0,330.2791667,81.6022,-1.79399,9.01329
20110722,28.469,0,629.5708333,95.1618,-1.64148,11.2215
20110723,26.052,0,558.36875,110.488,-2.16192,12.254
20110724,20.792,0,573.38125,99.0933,-3.95927,13.7523
20110725,19.355,0,567.63125,79.5902,-3.47011,11.4242
20110726,15.409,21.1,130.3541667,10.316,2.09787,5.13763
20110727,18.657,3.7,514.8520833,95.1381,-2.06031,11.8499
20110728,20.226,0,571.73125,91.5063,-3.45177,13.0075
20110729,19.018,6.5,240.34375,37.0143,-0.38333,8.85884
20110730,18.916,1.2,435.76875,70.0289,-1.35864,11.5592
20110731,19.632,0,690.1125,100.633,-3.68217,14.3932
20110801,19.652,17.4,645.5958333,102.727,-2.67777,14.2459
20110802,17.145,2.5,254.4958333,49.1437,1.50201,9.65825
20110803,18.313,0.4,429.6958333,72.8877,-0.968776,13.4696
20110804,18.382,1.8,332.6479167,55.178,-0.162825,12.9147
20110805,19.463,0,576.6208333,78.3054,-2.9406,14.9757
20110806,20.984,0,562.3833333,84.5442,-1.67762,13.2082
20110807,19.066,10.5,122.2416667,13.1752,4.04347,6.58085
20110808,20.243,0.5,400.8229167,64.4531,-1.46876,11.5434
20110809,19.552,0,546.2958333,91.5632,-3.44543,12.5684
20110810,15.376,4.8,127.825,7.30403,3.44998,5.10321
20110811,16.835,11.4,324.9,60.5912,-1.06695,10.3821
20110812,17.604,0.3,471.5083333,67.6655,-3.06383,12.4745
20110813,20.666,0,586.7958333,73.2287,-1.53269,12.3859
20110814,20.61,0.3,456.6958333,67.3614,-1.52111,10.6932
20110815,18.928,5.8,193.0125,29.3444,2.11772,7.19538
20110816,16.757,17.7,158.975,24.3731,2.5777,6.43798
20110817,20.083,0,633.3895833,105.221,-1.16665,11.8023
20110818,19.964,0,604.6354167,82.8913,-1.3107,11.9712
20110819,21.648,0.1,538.64375,79.6216,-1.54709,12.5607
20110820,22.206,0,462.0020833,80.5839,-0.593135,12.1039
20110821,21.482,5.8,414.3395833,69.7628,-0.502591,11.2336
20110822,18.469,28.2,384.1166667,57.3232,-0.495646,10.361
20110823,15.996,0,512.69375,84.1091,-2.44478,10.8641
20110824,18.451,0,464.6958333,80.5762,-3.69455,6.99059
20110825,19.586,1.3,184.3395833,22.9079,1.156,3.237
20110826,20.48,0,502.6083333,77.7948,-1.39353,9.09334
20110827,19.792,0,441.575,42.9162,-1.91308,7.00593
20110828,19.089,63.5,50.4375,3.07359,5.30918,2.18835
20110829,17.803,0.6,515.9375,85.8227,-1.55205,8.07884
20110830,17.709,0,517.95625,70.2222,-2.25729,7.12081
20110831,18.258,0,522,77.638,-1.95366,7.90306
20110901,17.159,0,507.49375,62.3801,-1.96272,8.80012
20110902,16.783,0,544.58125,59.3818,-1.49898,10.2188
20110903,17.533,0,275.45,34.0474,-1.08464,8.59038
20110904,20.638,3,300.2916667,45.5177,-1.17359,7.21316
20110905,18.826,25.9,147.1395833,4.52908,1.94747,2.23685
20110906,15.871,3.9,351.6291667,75.8806,-0.737732,3.42739
20110907,12.686,4,154.5916667,8.49928,1.59763,5.03573
20110908,15.72,0.4,384.7,59.5939,-1.07801,9.28886
20110909,17.517,0.2,392.2333333,54.0157,-2.87629,8.40714
20110910,13.943,0,515.725,77.6449,-1.98651,8.38851
20110911,13.077,0,509.7291667,48.8384,-1.95298,7.44492
20110912,17.71,0,450.1354167,53.7045,-1.9914,7.33808
20110913,19.236,0,459.85625,50.5462,-1.52466,9.20909
20110914,19.595,0,269.2916667,55.0448,-0.812071,7.73761
20110915,13.645,13.2,84.28333333,3.47354,3.13364,3.54759
20110916,9.423,0.2,396.71875,64.399,-3.12385,8.01886
20110917,11.524,0,481.3375,68.4767,-2.83612,7.84711
20110918,12.246,0,422.0958333,39.4744,-2.87184,7.00749
20110919,12.119,0,448.175,40.2115,-1.39449,7.06928
20110920,11.321,0.1,159.0479167,7.61177,-1.37029,5.02077
20110921,15.543,0,435.1604167,50.3994,-2.43854,7.69008
20110922,14.971,0.7,80.975,1.92871,1.23626,3.41309
20110923,19.605,1.3,329.01875,38.0796,-3.24542,7.6887
20110924,16.46,10.6,118.6875,11.6292,0.607792,3.84732
20110925,20.77,0,352.0145833,76.6227,-0.845438,5.52544
20110926,18.747,0,420.6583333,52.575,-1.95039,6.28272
20110927,16.743,0,427.5979167,51.1088,-1.37792,6.98078
20110928,13.268,0,276.8583333,29.5816,-2.28118,6.27164
20110929,14.16,6.3,188.5270833,20.6331,-0.554529,2.24748
20110930,16.719,0,382.70625,67.606,-1.39986,2.88521
20111001,10.909,14.1,46.11875,2.25247,3.88526,1.25373
20111002,11.763,5.7,52.61041667,6.09338,3.22458,1.97073
20111003,11.713,1.5,125.23125,14.317,1.32918,3.79294
20111004,10.796,11.3,56.64166667,3.8208,4.47806,1.89548
20111005,7.297,0.3,256.2333333,29.7013,-0.991488,5.80539
20111006,4.595,0,387.5854167,56.1424,-1.57774,6.14564
20111007,6.622,0,372.5104167,30.0688,-1.86573,5.09092
20111008,15.593,0,359.8604167,47.0571,-1.2063,4.292
20111009,19.84,0,352.875,52.5225,0.564734,4.37656
20111010,17.708,0,344.8520833,62.6192,-0.792094,5.17649
20111011,10.619,0,300.1333333,33.3783,-1.11712,5.67447
20111012,8.806,0,195.0416667,16.1172,-1.48621,4.90742
20111013,10.56,5.5,55.87916667,2.35919,1.83175,2.81907
20111014,15.073,18,77.6,7.55217,1.88815,3.57375
20111015,12.009,2.4,169.7333333,25.385,-0.378421,4.70853
20111016,10.61,0,220.75,43.1372,-2.17492,4.43297
20111017,10.617,1.2,295.2166667,51.5913,-1.30385,5.01486
20111018,10.367,0,228.4375,26.0302,-1.48515,4.34532
20111019,10,3.8,141.3375,18.1,-0.364859,3.39187
20111020,10.752,12.2,54.4375,6.97918,1.45856,1.8515
20111021,10.549,0,214.1604167,24.7773,-1.02733,4.3854
20111022,8.077,0.4,109.9979167,17.1084,-0.10023,3.29444
20111023,9.637,0,273.3020833,31.6711,-1.78694,5.29946
20111024,8.801,0,236.38125,24.1091,-1.36839,4.9755
20111025,8.103,6,143.5645833,20.9811,-0.832473,4.1646
20111026,5.375,0,275.8791667,19.5766,-1.09269,5.33622
20111027,2.591,0,140.3791667,11.6088,-0.669639,3.91085
20111028,2.163,0,236.7354167,14.1155,-1.47192,5.26826
20111029,1.838,0.4,208.5041667,11.0701,-1.05323,4.48529
20111030,4.578,7.7,149.7395833,8.23551,-0.588017,3.74452
20111031,4.55,0,260.48125,10.2097,-1.47999,4.90411
20111101,5.357,0,223.49375,11.3332,-1.78909,4.56939
20111102,4.535,0,254.8666667,6.5348,-2.08511,4.73152
20111103,6.858,0.3,170.91875,4.12593,-1.62178,3.75757
20111104,4.435,0,196.7333333,7.40928,-1.75932,4.02003
20111105,2.784,0,245.0895833,7.6497,-1.54789,4.22351
20111106,3.379,0,246.8875,7.37689,-1.68362,4.09838
20111107,6.377,0,240.1645833,7.64228,-1.71848,3.89305
20111108,10.747,0,237.8645833,12.0241,-1.15334,3.77947
20111109,10.433,0,179.0729167,10.5433,-0.294839,3.18625
20111110,12.078,11.8,55.72083333,0.484286,0.487899,1.57633
20111111,5.851,9.6,60.65625,-1.99893,0.359108,1.66079
20111112,3.208,0,160.3895833,6.99945,-0.235991,2.79355
20111113,6.864,0,176.83125,7.194,-0.547084,2.77132
20111114,10.435,0,132.8229167,4.59875,-0.290449,2.29492
20111115,10.776,0,68.3,2.25562,0.214852,1.55974
20111116,8.063,3.4,182.61875,6.69316,0.0217365,2.34782
20111117,6.017,0.1,127.3729167,12.3764,0.28239,1.87457
20111118,1.917,0,130.8541667,4.32728,-0.118941,2.08451
20111119,1.278,0,101.2520833,3.46598,0.114856,1.68627
20111120,6.226,0,95.17083333,6.15915,-0.214723,1.44415
20111121,-0.683,0,195.6083333,6.27751,-0.36934,1.98806
20111122,-2.529,0,194.2083333,3.59069,0.194255,1.85532
20111123,-3.504,0,23.80625,0.850602,1.06645,0.550615
20111124,-2.295,1.1,165.4708333,5.11782,0.35729,1.47291
20111125,2.227,0,172.725,2.13511,-0.195212,1.46489
20111126,5.27,0,76.46041667,-0.210386,-0.0746668,0.983637
20111127,4.359,0,47.88333333,0.127558,0.268223,0.852103
20111128,8.185,0.1,29.94375,-0.648154,0.552713,0.762048
20111129,5.618,0,73.54791667,0.117931,-0.0103667,1.55558
20111130,9.52,10.3,61.35,-2.15966,0.596561,0.966092
20111201,1.968,0,179.1,7.77309,-0.346894,1.30363
20111202,-1.388,0,141.6208333,2.21833,0.273994,0.989128
20111203,-1.132,0.1,168.3208333,3.03192,0.0595263,1.06857
20111204,1.67,0.1,165.7395833,1.59999,0.304612,1.00187
20111205,4.927,0,91.825,0.565885,-0.357966,0.712738
20111206,4.089,4.7,29.5625,0.128908,1.14554,0.32357
20111207,1.25,9.9,25.68541667,0.756509,1.07621,0.285911
